Site,Unit_ID,Pasture_Type,Treatment,Point_ID,Year,Season,Species_Code,Species_Name,Sampling_Type,Live_Species_Cover_pct,Standing_Dead_Cover_pct,Total_Species_Cover_pct,Comments
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,EUTMIN,Euthamia caroliniana,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,PANHEM,Panicum hemitomon,cover,35,0,35,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,PANLON,Coleataenia longifolia,cover,8,0,8,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,PASNOT,Paspalum notatum,cover,10,0,10,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,5,0,5,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,5716,2019,fall,DESHET,Desmodium heterocarpon,cover,1,0,1,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5468,2019,fall,HEDUNI,Edrastima uniflora,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5468,2019,fall,PANLON,Coleataenia longifolia,cover,50,0,50,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5468,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,5,0,5,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5468,2019,fall,UNK_GRASS,Unknown grass,cover,3,0,3,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,5720,2019,fall,DESHET,Desmodium heterocarpon,cover,5,0,5,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5469,2019,fall,PANLON,Coleataenia longifolia,cover,60,15,75,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5469,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_2_Sector_3,IMP,ASP,5065,2019,fall,DESHET,Desmodium heterocarpon,cover,4,0,4,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5470,2019,fall,AXO_sp,Axonopus spp,cover,25,0,25,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5470,2019,fall,PASNOT,Paspalum notatum,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5470,2019,fall,RHYINU,Rhynchospora inundata,cover,2,0,2,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,5227,2019,fall,DESHET,Desmodium heterocarpon,cover,1,0,1,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5471,2019,fall,AXO_sp,Axonopus spp,cover,30,0,30,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5471,2019,fall,CENASI,Centella asiatica,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5471,2019,fall,CYPPOL,Cyperus polystachyos,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5471,2019,fall,EUPCAP,Eupatorium capillifolium,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5471,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5471,2019,fall,PANLON,Coleataenia longifolia,cover,25,0,25,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,5233,2019,fall,DESHET,Desmodium heterocarpon,cover,35,0,35,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5472,2019,fall,AXO_sp,Axonopus spp,cover,4,0,4,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5472,2019,fall,HEDUNI,Edrastima uniflora,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5472,2019,fall,PANLON,Coleataenia longifolia,cover,80,2,82,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5473,2019,fall,AXO_sp,Axonopus spp,cover,45,0,45,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5473,2019,fall,PASNOT,Paspalum notatum,cover,55,0,55,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,5236,2019,fall,DESHET,Desmodium heterocarpon,cover,14,0,14,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5474,2019,fall,AXO_sp,Axonopus spp,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5474,2019,fall,PANLON,Coleataenia longifolia,cover,35,0,35,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5474,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,5,0,5,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,5238,2019,fall,DESHET,Desmodium heterocarpon,cover,10,0,10,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5475,2019,fall,PANLON,Coleataenia longifolia,cover,25,15,40,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,5240,2019,fall,DESHET,Desmodium heterocarpon,cover,2,0,2,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5476,2019,fall,PANHEM,Panicum hemitomon,cover,55,5,60,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5476,2019,fall,PANLON,Coleataenia longifolia,cover,35,0,35,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,5245,2019,fall,DESHET,Desmodium heterocarpon,cover,8,0,8,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5477,2019,fall,PANLON,Coleataenia longifolia,cover,15,0,15,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5477,2019,fall,PASNOT,Paspalum notatum,cover,55,0,55,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5477,2019,fall,SPOIND,Sporobolus indicus,cover,2,0,2,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,5248,2019,fall,DESHET,Desmodium heterocarpon,cover,3,0,3,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5478,2019,fall,PANDIC,Panicum dichotomiflorum var. dichotomiflorum,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5478,2019,fall,PASNOT,Paspalum notatum,cover,90,0,90,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,5254,2019,fall,DESHET,Desmodium heterocarpon,cover,2,0,2,DESHET
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5479,2019,fall,AXO_sp,Axonopus spp,cover,10,0,10,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5479,2019,fall,EUPCAP,Eupatorium capillifolium,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5479,2019,fall,PANLON,Coleataenia longifolia,cover,55,7,62,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5479,2019,fall,PASNOT,Paspalum notatum,cover,20,0,20,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5479,2019,fall,RHYINU,Rhynchospora inundata,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5480,2019,fall,PASNOT,Paspalum notatum,cover,100,0,100,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,5256,2019,fall,DESHET,Desmodium heterocarpon,cover,6,0,6,DESHET
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5481,2019,fall,CYPRET,Cyperus retrorsus,cover,6,0,6,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5481,2019,fall,PANLON,Coleataenia longifolia,cover,90,0,90,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5481,2019,fall,SACSTR,Sacciolepis striata,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5482,2019,fall,AXO_sp,Axonopus spp,cover,20,0,20,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5482,2019,fall,DIC_sp,Dichanthelium spp,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5482,2019,fall,PANLON,Coleataenia longifolia,cover,75,0,75,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5483,2019,fall,PASNOT,Paspalum notatum,cover,100,0,100,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5484,2019,fall,PASNOT,Paspalum notatum,cover,100,3,103,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5484,2019,fall,POLPUN,Polygonum punctatum var. punctatum,cover,5,0,5,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,5257,2019,fall,DESHET,Desmodium heterocarpon,cover,17,0,17,DESHET
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5485,2019,fall,AXO_sp,Axonopus spp,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5485,2019,fall,CYPRET,Cyperus retrorsus,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5485,2019,fall,DIOVIR,Diodia virginiana,cover,4,0,4,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5485,2019,fall,PANLON,Coleataenia longifolia,cover,60,0,60,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,5260,2019,fall,DESHET,Desmodium heterocarpon,cover,3,0,3,DESHET
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5486,2019,fall,CYPRET,Cyperus retrorsus,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5486,2019,fall,DIOVIR,Diodia virginiana,cover,8,0,8,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5486,2019,fall,PANLON,Coleataenia longifolia,cover,90,0,90,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5487,2019,fall,PASNOT,Paspalum notatum,cover,85,15,100,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,5266,2019,fall,DESHET,Desmodium heterocarpon,cover,25,0,25,DESHET
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5488,2019,fall,CYPRET,Cyperus retrorsus,cover,3,2,5,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5488,2019,fall,PANLON,Coleataenia longifolia,cover,95,0,95,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,5269,2019,fall,DESHET,Desmodium heterocarpon,cover,6,0,6,DESHET
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5489,2019,fall,CYPRET,Cyperus retrorsus,cover,0,2,2,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5489,2019,fall,HEDUNI,Edrastima uniflora,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5489,2019,fall,PANLON,Coleataenia longifolia,cover,60,0,60,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5490,2019,fall,DIOVIR,Diodia virginiana,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5490,2019,fall,PANHEM,Panicum hemitomon,cover,7,0,7,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5490,2019,fall,PASNOT,Paspalum notatum,cover,90,10,100,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5491,2019,fall,DIOVIR,Diodia virginiana,cover,4,0,4,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5491,2019,fall,FIM_sp,Fimbristylis spp,cover,0,3,3,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5491,2019,fall,PANHEM,Panicum hemitomon,cover,10,0,10,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5491,2019,fall,PANLON,Coleataenia longifolia,cover,4,0,4,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5060,2019,fall,DESHET,Desmodium heterocarpon,cover,3,0,3,DESHET
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5492,2019,fall,EUPCAP,Eupatorium capillifolium,cover,18,0,18,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5492,2019,fall,PANLON,Coleataenia longifolia,cover,75,0,75,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,5107,2019,fall,DIOSVIR,Diospyros virginiana,cover,1,0,1,Diospyros virginiana
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5493,2019,fall,AMPMUH,Amphicarpum muhlenbergianum,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,5116,2019,fall,DIOSVIR,Diospyros virginiana,cover,1,0,1,Diospyros virginiana
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5493,2019,fall,CYPRET,Cyperus retrorsus,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5493,2019,fall,FIM_sp,Fimbristylis spp,cover,0,1,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5493,2019,fall,PANHEM,Panicum hemitomon,cover,8,0,8,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5493,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,18,0,18,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,5034,2019,fall,FIMCAR,Fimbristylis caroliniana,cover,2,0,2,FIMCAR
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5494,2019,fall,CYPRET,Cyperus retrorsus,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5494,2019,fall,DIOVIR,Diodia virginiana,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5494,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5494,2019,fall,PANLON,Coleataenia longifolia,cover,95,0,95,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,5040,2019,fall,FIMCAR,Fimbristylis caroliniana,cover,3,0,3,FIMCAR
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5495,2019,fall,AXO_sp,Axonopus spp,cover,6,0,6,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5495,2019,fall,PASNOT,Paspalum notatum,cover,60,0,60,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5495,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,15,0,15,NA
ABS-UF,East_Marsh_Block_2_Sector_3,SN,BAU,5557,2019,fall,FIMCAR,Fimbristylis caroliniana,cover,5,0,5,FIMCAR
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,5629,2019,fall,FIMCAR,Fimbristylis caroliniana,cover,2,0,2,FIMCAR
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5496,2019,fall,CYPRET,Cyperus retrorsus,cover,1,5,6,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5496,2019,fall,PANLON,Coleataenia longifolia,cover,75,2,77,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5496,2019,fall,PASNOT,Paspalum notatum,cover,10,0,10,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5497,2019,fall,EUPCAP,Eupatorium capillifolium,cover,35,0,35,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5497,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5497,2019,fall,PANHEM,Panicum hemitomon,cover,50,4,54,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5497,2019,fall,PANLON,Coleataenia longifolia,cover,3,0,3,NA
ABS-UF,East_Marsh_Block_1_Sector_2,SN,ASP,5642,2019,fall,FIMCAR,Fimbristylis caroliniana,cover,0,1,1,FIMCAR
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5498,2019,fall,AXO_sp,Axonopus spp,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5498,2019,fall,EUPCAP,Eupatorium capillifolium,cover,13,0,13,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5498,2019,fall,PANHEM,Panicum hemitomon,cover,11,0,11,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5498,2019,fall,PANLON,Coleataenia longifolia,cover,55,0,55,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5020,2019,fall,JUNSCI,Juncus scirpoides,cover,5,0,5,Juncus scirpoides
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,CYPRET,Cyperus retrorsus,cover,6,2,8,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,ELEVIV,Eleocharis vivipara,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,HYDUMB,Hydrocotyle umbellata,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,LUD_sp,Ludwigia spp,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,PANDIC,Panicum dichotomiflorum var. dichotomiflorum,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5499,2019,fall,PANLON,Coleataenia longifolia,cover,55,0,55,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,5347,2019,fall,XYR_sp,Xyris spp,cover,1,0,1,Jupicai?
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5500,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5500,2019,fall,CYPRET,Cyperus retrorsus,cover,1,3,4,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5500,2019,fall,DIOVIR,Diodia virginiana,cover,12,0,12,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5500,2019,fall,EUTMIN,Euthamia caroliniana,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5500,2019,fall,PANLON,Coleataenia longifolia,cover,65,0,65,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5500,2019,fall,SCLRET,Scleria reticularis,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_3_Sector_3,SN,ASP,5358,2019,fall,XYR_sp,Xyris spp,cover,2,0,2,Jupicai?
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5023,2019,fall,LECTOR,Lechea torreyi,cover,3,0,3,lechea torrii
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5501,2019,fall,CYPRET,Cyperus retrorsus,cover,1,4,5,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5501,2019,fall,DIOVIR,Diodia virginiana,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5501,2019,fall,EUPCAP,Eupatorium capillifolium,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5501,2019,fall,PANLON,Coleataenia longifolia,cover,80,0,80,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5502,2019,fall,PANHEM,Panicum hemitomon,cover,80,0,80,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5502,2019,fall,POLPUN,Polygonum punctatum var. punctatum,cover,20,0,20,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5503,2019,fall,PANHEM,Panicum hemitomon,cover,40,0,40,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5503,2019,fall,PASNOT,Paspalum notatum,cover,60,0,60,NA
ABS-UF,East_Marsh_Block_1_Sector_3,SN,ASP,5657,2019,fall,AND_sp,Andropogon spp,cover,35,0,35,Longiberbus 
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5504,2019,fall,AXO_sp,Axonopus spp,cover,4,0,4,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5504,2019,fall,DIOVIR,Diodia virginiana,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5504,2019,fall,EUPCAP,Eupatorium capillifolium,cover,40,0,40,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5504,2019,fall,PANLON,Coleataenia longifolia,cover,50,0,50,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5505,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5505,2019,fall,PANLON,Coleataenia longifolia,cover,75,0,75,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5506,2019,fall,PASNOT,Paspalum notatum,cover,100,0,100,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5019,2019,fall,LONFRU,Lyonia fruticosa,cover,12,0,12,lonicera fruticosa
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,5144,2019,fall,DESTRI,Desmodium triflorum,cover,1,35,36,lots of layering
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,AXO_sp,Axonopus spp,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,CYPPOL,Cyperus polystachyos,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,CYPRET,Cyperus retrorsus,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,DIC_sp,Dichanthelium spp,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,HEDUNI,Edrastima uniflora,cover,22,0,22,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,RHYCEP,Rhynchospora cephalantha,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5507,2019,fall,RHYFAS,Rhynchospora fascicularis,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5424,2019,fall,PASNOT,Paspalum notatum,cover,70,0,70,Lots of layering
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5508,2019,fall,AXO_sp,Axonopus spp,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5508,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5428,2019,fall,CYPPOL,Cyperus polystachyos,cover,2,0,2,Lots of layering
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,5575,2019,fall,EUPCAP,Eupatorium capillifolium,cover,50,0,50,lots of layering
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5509,2019,fall,CYPRET,Cyperus retrorsus,cover,3,4,7,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5509,2019,fall,DIOVIR,Diodia virginiana,cover,30,0,30,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5509,2019,fall,EUPCAP,Eupatorium capillifolium,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5509,2019,fall,PANDIC,Panicum dichotomiflorum var. dichotomiflorum,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5509,2019,fall,PANLON,Coleataenia longifolia,cover,40,4,44,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5097,2019,fall,LUDMAR,Ludwigia maritima,cover,1,0,1,Ludwigia maritima
ABS-UF,Winter_3_Block_Sector_2,SN,ASP,5510,2019,fall,PANHEM,Panicum hemitomon,cover,75,5,80,NA
ABS-UF,West_Marsh_Block_4_Sector_1,SN,BAU,5271,2019,fall,LUDMAR,Ludwigia maritima,cover,2,0,2,Ludwigia maritima
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,AXO_sp,Axonopus spp,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,ERAELL,Eragrostis elliottii,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,5308,2019,fall,LUDMAR,Ludwigia maritima,cover,1,0,1,Ludwigia maritima
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,LACCAR,Lachnanthes caroliana,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,PANHEM,Panicum hemitomon,cover,1,0,1,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,PANLON,Coleataenia longifolia,cover,15,0,15,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5511,2019,fall,RHEMAR,Rhexia mariana var. mariana,cover,10,0,10,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5096,2019,fall,CYPRET,Cyperus retrorsus,cover,1,0,1,moved plot
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5512,2019,fall,CENASI,Centella asiatica,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5512,2019,fall,ERAELL,Eragrostis elliottii,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5512,2019,fall,PANLON,Coleataenia longifolia,cover,65,5,70,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5512,2019,fall,SACSTR,Sacciolepis striata,cover,2,0,2,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5513,2019,fall,PANLON,Coleataenia longifolia,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5513,2019,fall,PASNOT,Paspalum notatum,cover,95,0,95,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,5034,2019,fall,MURNID,Murdannia nudiflora,cover,1,0,1,murnid
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5514,2019,fall,PANLON,Coleataenia longifolia,cover,3,0,3,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5514,2019,fall,PASNOT,Paspalum notatum,cover,90,0,90,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,5076,2019,fall,MURNID,Murdannia nudiflora,cover,15,0,15,murnid
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5515,2019,fall,AXO_sp,Axonopus spp,cover,5,0,5,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5515,2019,fall,PANHEM,Panicum hemitomon,cover,4,0,4,NA
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5515,2019,fall,PANLON,Coleataenia longifolia,cover,50,0,50,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,5188,2019,fall,OLDCOR,Oldenlandia corymbosa,cover,2,0,2,Oldenlandia corymbosa
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5516,2019,fall,PASNOT,Paspalum notatum,cover,100,0,100,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,5382,2019,fall,OLDCOR,Oldenlandia corymbosa,cover,2,0,2,Oldenlandia corymbosa
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,5492,2019,fall,PAS_SP,Paspalum spp,cover,4,0,4,Paspalum sp
ABS-UF,Winter_3_Block_Sector_3,SN,ASP,5517,2019,fall,AXO_sp,Axonopus spp,cover,1,0,1,NA
